Cena,Powierzchnia,Liczba pokoi,Rynek,Rodzaj zabudowy,Piętro,Liczba pięter,Materiał budynku,Okna,Rok budowy,Stan wykończenia,Czynsz,Forma własności,φ,λ,Ogrzewanie,Czas dojazdu do centrum
786550.0,62.66,3,pierwotny,apartamentowiec,1,9.0,,,2021.0,do wykończenia,,pełna własność,52.25699648,20.98916173,miejskie,23.0
1030000.0,73.0,2,wtórny,blok,5,7.0,cegła,plastikowe,1960.0,do zamieszkania,800 zł,pełna własność,,,miejskie,
693164.0,53.85,2,pierwotny,,4,9.0,,,2021.0,,,,52.25817,20.98692,miejskie,27.0
589000.0,63.0,2,wtórny,blok,4,5.0,cegła,drewniane,2000.0,do zamieszkania,570 zł,spółdzielcze wł. z KW,52.249422187867786,20.955309008459466,miejskie,34.0
752000.0,68.1,3,wtórny,apartamentowiec,4,6.0,cegła,plastikowe,2018.0,do wykończenia,420 zł,pełna własność,52.2472693,20.9545332,miejskie,31.0
869000.0,82.0,3,wtórny,blok,6,6.0,cegła,plastikowe,2009.0,do zamieszkania,,pełna własność,,,miejskie,
712000.0,44.3,2,wtórny,blok,1,4.0,cegła,plastikowe,1989.0,do zamieszkania,680 zł,spółdzielcze wł. z KW,52.23614,21.00817,miejskie,12.383333333333333
795000.0,83.5,4,wtórny,blok,4,4.0,cegła,plastikowe,1996.0,do zamieszkania,730 zł,spółdzielcze wł. z KW,52.280167873987295,20.930162037048348,miejskie,43.0
540000.0,42.0,3,wtórny,blok,1,2.0,cegła,plastikowe,1950.0,do zamieszkania,,spółdzielcze własnościowe,52.2005277,21.0104164,miejskie,22.0
625000.0,66.07,3,wtórny,apartamentowiec,1,4.0,cegła,plastikowe,2018.0,do wykończenia,"579,04 zł",,52.24168,21.08406,miejskie,35.0
399000.0,32.0,2,wtórny,blok,3,14.0,wielka płyta,plastikowe,1980.0,do zamieszkania,400 zł,spółdzielcze własnościowe,52.2819253,20.972533399999996,miejskie,34.0
629000.0,58.0,2,wtórny,blok,parter,3.0,inne,plastikowe,2009.0,do zamieszkania,,pełna własność,52.270296240291536,21.052188268786626,miejskie,37.0
550000.0,62.87,3,pierwotny,blok,parter,4.0,cegła,plastikowe,2019.0,do wykończenia,500 zł,pełna własność,52.15965408536477,20.993757756347648,miejskie,44.0
670000.0,65.0,3,wtórny,apartamentowiec,4,5.0,silikat,,2012.0,do zamieszkania,,pełna własność,52.19507127145593,20.923033824853512,kotłownia,29.0
595000.0,47.0,2,wtórny,,2,4.0,,plastikowe,,do zamieszkania,490 zł,spółdzielcze wł. z KW,52.2458267,20.9802094,miejskie,28.0
1260000.0,84.0,3,wtórny,blok,4,4.0,cegła,drewniane,2017.0,do wykończenia,900 zł,pełna własność,52.2021721,21.01313769,miejskie,26.0
499000.0,69.5,3,wtórny,blok,1,7.0,cegła,plastikowe,2002.0,do zamieszkania,750 zł,pełna własność,52.1853354,20.867935600000003,miejskie,44.0
422500.0,37.5,2,wtórny,blok,2,,,plastikowe,1960.0,,,,,,,
589000.0,57.0,2,wtórny,kamienica,1,4.0,cegła,plastikowe,1953.0,do zamieszkania,510 zł,pełna własność,,,miejskie,
595000.0,65.0,5,wtórny,blok,4,10.0,inne,plastikowe,1977.0,do zamieszkania,550 zł,spółdzielcze wł. z KW,52.236579600000006,20.908382500000002,miejskie,39.0
529000.0,57.0,4,wtórny,,,,inne,plastikowe,1970.0,do zamieszkania,550 zł,pełna własność,,,miejskie,
583000.0,45.19,2,wtórny,,1,3.0,cegła,plastikowe,1954.0,,,pełna własność,52.2402148,20.997582100000002,,19.0
367000.0,31.0,1,wtórny,blok,1,11.0,wielka płyta,plastikowe,1980.0,do zamieszkania,400 zł,spółdzielcze wł. z KW,52.1775448,21.05185,miejskie,36.0
420000.0,46.17,3,wtórny,,parter,4.0,cegła,,1965.0,,400 zł,,52.1997095,21.03075027,,34.0
419000.0,33.0,3,wtórny,blok,4,4.0,cegła,plastikowe,1970.0,do zamieszkania,350 zł,pełna własność,,,miejskie,
540000.0,57.7,3,wtórny,blok,1,11.0,inne,plastikowe,1980.0,,,,52.28,20.98,,38.0
459900.0,48.2,3,wtórny,blok,3,10.0,żelbet,plastikowe,1972.0,do zamieszkania,545 zł,pełna własność,52.1827501,21.0574272,miejskie,33.0
545000.0,48.0,3,wtórny,kamienica,1,3.0,,plastikowe,1971.0,,,spółdzielcze własnościowe,52.2103359,20.971220600000002,miejskie,24.0
559000.0,47.9,2,wtórny,blok,10,10.0,cegła,plastikowe,1976.0,do zamieszkania,460 zł,pełna własność,,,miejskie,
673000.0,53.8,2,wtórny,blok,8,14.0,żelbet,drewniane,2010.0,do zamieszkania,400 zł,pełna własność,52.23119620000001,21.091387100000002,miejskie,34.0
305000.0,24.0,1,wtórny,,parter,4.0,cegła,,1968.0,,220 zł,pełna własność,,,,
384000.0,39.0,2,pierwotny,blok,3,4.0,,plastikowe,2020.0,do wykończenia,,pełna własność,,,miejskie,
540000.0,57.0,3,wtórny,blok,1,11.0,żelbet,plastikowe,1980.0,do zamieszkania,550 zł,spółdzielcze własnościowe,52.2819253,20.972533399999996,miejskie,34.0
3150000.0,175.1,5,wtórny,kamienica,6,5.0,cegła,drewniane,1919.0,do zamieszkania,,,52.2155395,21.0227794,miejskie,24.0
420000.0,46.5,3,wtórny,,parter,3.0,,,1965.0,,,pełna własność,52.199009999999994,21.03213,,33.0
2990000.0,260.0,5,wtórny,apartamentowiec,3,3.0,cegła,,,,,,52.1849,21.03227,miejskie,39.0
935000.0,73.0,3,wtórny,apartamentowiec,2,4.0,cegła,plastikowe,2018.0,do zamieszkania,,pełna własność,52.15878442452154,21.07496497167324,miejskie,41.0
249700.0,16.0,1,wtórny,kamienica,parter,3.0,cegła,plastikowe,1960.0,do zamieszkania,400 zł,pełna własność,52.24435640521577,20.999903490873766,miejskie,17.0
1193047.91,108.11,4,pierwotny,apartamentowiec,6,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
349860.0,43.92,2,pierwotny,blok,4,5.0,,plastikowe,2021.0,do wykończenia,,pełna własność,,,miejskie,
805701.86,74.5,3,pierwotny,apartamentowiec,3,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
1012408.48,84.41,4,pierwotny,apartamentowiec,7,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
1600000.0,85.36,3,wtórny,,9,22.0,,,2009.0,,,pełna własność,,,,
1383000.0,153.0,4,wtórny,apartamentowiec,parter,4.0,cegła,drewniane,2008.0,do wykończenia,1 428 zł,pełna własność,,,miejskie,
1250000.0,59.5,2,wtórny,apartamentowiec,2,7.0,,,2015.0,do zamieszkania,,pełna własność,,,,
1440000.0,72.0,3,wtórny,kamienica,3,4.0,,,1950.0,,,pełna własność,,,,
1650000.0,114.0,4,wtórny,apartamentowiec,4,4.0,cegła,,2009.0,do zamieszkania,1 200 zł,pełna własność,,,miejskie,
1650000.0,155.0,4,wtórny,apartamentowiec,8,13.0,,drewniane,2001.0,do zamieszkania,1 100 zł,pełna własność,,,miejskie,
1293000.0,144.0,3,pierwotny,apartamentowiec,parter,4.0,cegła,drewniane,2009.0,do zamieszkania,,pełna własność,,,miejskie,
1575000.0,75.0,4,wtórny,kamienica,parter,3.0,cegła,drewniane,1864.0,do zamieszkania,,pełna własność,,,miejskie,
744000.0,53.0,2,wtórny,apartamentowiec,2,6.0,,plastikowe,2018.0,do zamieszkania,,pełna własność,,,miejskie,
495000.0,62.0,3,wtórny,,8,10.0,wielka płyta,plastikowe,1979.0,do zamieszkania,600 zł,spółdzielcze własnościowe,,,miejskie,
1570000.0,64.0,2,wtórny,apartamentowiec,4,5.0,cegła,,2012.0,do zamieszkania,600 zł,,,,miejskie,
1500000.0,183.0,4,wtórny,dom wolnostojący,2,2.0,,drewniane,1998.0,do zamieszkania,2 400 zł,pełna własność,,,miejskie,
840000.0,61.0,3,wtórny,kamienica,3,5.0,cegła,plastikowe,1913.0,do zamieszkania,,pełna własność,,,miejskie,
405000.0,37.0,2,wtórny,,1,3.0,,,1950.0,,300 zł,pełna własność,52.24653067,20.94284615,,32.0
1460000.0,128.0,4,wtórny,,1,2.0,,,1998.0,,1 150 zł,spółdzielcze wł. z KW,52.154567,21.05462898,,44.0
469533.84,35.19,1,pierwotny,apartamentowiec,6,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
625000.0,36.0,2,wtórny,kamienica,2,2.0,cegła,plastikowe,1958.0,do zamieszkania,600 zł,pełna własność,,,miejskie,
1125000.0,89.0,4,wtórny,apartamentowiec,1,5.0,,drewniane,2018.0,do wykończenia,,,,,miejskie,
777088.0,60.0,2,wtórny,apartamentowiec,1,5.0,,drewniane,2018.0,do wykończenia,,pełna własność,,,miejskie,
543360.0,45.28,2,pierwotny,apartamentowiec,8,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
566475.0,53.95,2,pierwotny,apartamentowiec,3,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
1200000.0,90.0,3,wtórny,apartamentowiec,1,3.0,,drewniane,2006.0,do zamieszkania,,pełna własność,,,miejskie,
465000.0,27.0,2,wtórny,blok,> 10,15.0,,plastikowe,1975.0,do zamieszkania,320 zł,spółdzielcze wł. z KW,,,miejskie,
608880.0,50.74,3,pierwotny,apartamentowiec,> 10,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
648060.0,61.72,3,pierwotny,apartamentowiec,9,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
1061454.0,93.11,4,pierwotny,apartamentowiec,> 10,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
417612.0,26.77,1,pierwotny,apartamentowiec,10,27.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
780000.0,61.0,3,wtórny,apartamentowiec,3,4.0,,drewniane,2010.0,do zamieszkania,560 zł,,,,miejskie,
339524.0,49.93,2,pierwotny,apartamentowiec,1,5.0,,plastikowe,2020.0,do wykończenia,,,,,miejskie,
350280.0,50.04,2,pierwotny,apartamentowiec,5,5.0,,plastikowe,2020.0,do wykończenia,,,,,miejskie,
383764.0,51.86,3,pierwotny,apartamentowiec,4,5.0,,plastikowe,2020.0,do wykończenia,,,,,miejskie,
764000.0,50.47,2,wtórny,apartamentowiec,5,6.0,,drewniane,2019.0,do zamieszkania,,pełna własność,,,miejskie,
899000.0,77.0,2,wtórny,apartamentowiec,1,8.0,,plastikowe,2012.0,do zamieszkania,,pełna własność,,,miejskie,
890000.0,76.4,4,wtórny,apartamentowiec,4,5.0,cegła,drewniane,2019.0,do zamieszkania,,pełna własność,,,miejskie,
730000.0,69.0,3,wtórny,apartamentowiec,parter,4.0,,plastikowe,2017.0,do zamieszkania,550 zł,pełna własność,,,miejskie,
870000.0,68.0,3,wtórny,apartamentowiec,3,9.0,,drewniane,2016.0,do zamieszkania,580 zł,pełna własność,,,miejskie,
449000.0,53.0,3,wtórny,blok,3,9.0,żelbet,plastikowe,1976.0,do remontu,,pełna własność,52.27510419,21.04804516,miejskie,38.0
469000.0,47.4,3,wtórny,blok,9,15.0,,plastikowe,1974.0,do remontu,,spółdzielcze własnościowe,52.206348799999994,21.048878600000002,miejskie,30.0
1120000.0,113.0,3,wtórny,kamienica,4,4.0,cegła,,1936.0,do zamieszkania,,pełna własność,,,miejskie,
797658.4,80.56,4,pierwotny,apartamentowiec,2,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
650000.0,56.0,2,wtórny,apartamentowiec,1,5.0,cegła,drewniane,2010.0,do zamieszkania,,pełna własność,52.2216706,20.9331805,miejskie,32.0
687330.89,70.32,3,pierwotny,apartamentowiec,2,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
999000.0,115.0,5,wtórny,kamienica,parter,4.0,cegła,,1937.0,do remontu,,pełna własność,,,miejskie,
1100000.0,63.0,3,wtórny,blok,1,4.0,cegła,plastikowe,1970.0,do zamieszkania,,pełna własność,,,miejskie,
793000.0,56.7,2,wtórny,kamienica,1,3.0,cegła,plastikowe,1930.0,,,pełna własność,,,miejskie,
635000.0,54.8,2,wtórny,blok,4,7.0,,plastikowe,2000.0,,,pełna własność,,,miejskie,
870000.0,81.0,2,wtórny,blok,3,4.0,cegła,plastikowe,2010.0,,750 zł,pełna własność,,,miejskie,
1405000.0,120.0,4,wtórny,blok,parter,4.0,inne,,,,,,,,,
475000.0,40.5,2,wtórny,blok,2,4.0,,plastikowe,2019.0,do wykończenia,,pełna własność,52.1663974,21.0642886,miejskie,49.0
940000.0,104.33,3,wtórny,apartamentowiec,2,6.0,cegła,,2011.0,do wykończenia,,,52.2076139,20.9558445,miejskie,38.0
440417.63,35.19,1,pierwotny,apartamentowiec,1,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
2380000.0,113.0,3,wtórny,kamienica,2,5.0,,,1954.0,do zamieszkania,,pełna własność,52.217771,21.004482,gazowe,18.0
330000.0,44.6,2,wtórny,blok,2,8.0,inne,plastikowe,2003.0,do zamieszkania,320 zł,pełna własność,52.3473201,20.9413936,miejskie,66.0
560000.0,84.0,3,wtórny,blok,3,4.0,,plastikowe,1992.0,do zamieszkania,800 zł,pełna własność,,,,
374000.0,48.0,3,pierwotny,blok,6,8.0,cegła,,2019.0,do wykończenia,390 zł,pełna własność,52.20492728832103,20.88127603260995,,51.0
369000.0,36.93,2,wtórny,,6,10.0,,,1970.0,,380 zł,,52.18821,21.05446,miejskie,36.0
479000.0,43.0,2,wtórny,apartamentowiec,4,6.0,,plastikowe,2016.0,,450 zł,,52.25116,21.08224,miejskie,32.0
1035000.0,82.1,4,wtórny,apartamentowiec,2,4.0,,,2001.0,,950 zł,,52.225609999999996,21.06407,miejskie,29.0
269000.0,44.57,2,pierwotny,,1,2.0,cegła,,2019.0,do wykończenia,280 zł,pełna własność,52.324600070984005,21.052628907813002,,52.0
659000.0,66.5,4,wtórny,blok,3,3.0,wielka płyta,plastikowe,1980.0,,572 zł,pełna własność,52.1508769,21.0298214,miejskie,41.0
599999.0,66.5,3,wtórny,blok,10,10.0,wielka płyta,plastikowe,1989.0,do zamieszkania,690 zł,spółdzielcze wł. z KW,52.2216141787757,21.095277862548826,miejskie,38.0
598000.0,46.0,2,wtórny,apartamentowiec,4,5.0,cegła,plastikowe,1998.0,do zamieszkania,650 zł,pełna własność,,,miejskie,
449000.0,48.6,2,wtórny,blok,1,6.0,inne,drewniane,1996.0,do zamieszkania,,pełna własność,52.2623489,20.9230894,miejskie,45.0
560000.0,49.73,3,wtórny,blok,2,2.0,,,2015.0,do zamieszkania,,pełna własność,52.1688552,21.1070882,miejskie,54.0
460000.0,47.0,2,wtórny,blok,10,10.0,,,1970.0,,300 zł,spółdzielcze wł. z KW,,,,
420000.0,60.0,2,wtórny,blok,2,2.0,,plastikowe,1962.0,,600 zł,pełna własność,,,miejskie,
475000.0,51.3,2,wtórny,blok,3,3.0,cegła,plastikowe,2016.0,do zamieszkania,450 zł,,,,,
1000000.0,84.4,4,wtórny,blok,5,6.0,cegła,plastikowe,2010.0,do zamieszkania,800 zł,pełna własność,52.28641089765329,20.940388648657226,miejskie,29.0
375000.0,37.2,2,wtórny,blok,3,3.0,,plastikowe,2002.0,do zamieszkania,370 zł,pełna własność,,,,
1190000.0,79.6,2,wtórny,kamienica,4,5.0,cegła,drewniane,1905.0,do zamieszkania,,pełna własność,,,elektryczne,
630000.0,57.0,4,wtórny,blok,3,3.0,pustak,plastikowe,1962.0,do zamieszkania,450 zł,spółdzielcze wł. z KW,52.2500467,20.98456549,miejskie,23.0
430000.0,27.0,2,wtórny,blok,> 10,15.0,,plastikowe,1975.0,,320 zł,spółdzielcze wł. z KW,52.2367583,20.9873047,miejskie,21.0
899000.0,110.0,5,wtórny,apartamentowiec,4,4.0,cegła,plastikowe,1996.0,do zamieszkania,,pełna własność,52.14754551,21.01910851,gazowe,37.0
799000.0,60.0,3,wtórny,kamienica,3,5.0,cegła,plastikowe,1948.0,do zamieszkania,560 zł,pełna własność,52.23002178,20.99893055,miejskie,12.0
380940.0,38.8,2,pierwotny,blok,3,3.0,cegła,plastikowe,2020.0,do wykończenia,,pełna własność,52.332688299999994,20.96901,miejskie,55.0
458430.0,62.6,3,pierwotny,blok,parter,3.0,cegła,plastikowe,2020.0,do wykończenia,,pełna własność,52.332688299999994,20.96901,miejskie,55.0
535000.0,71.5,3,wtórny,blok,7,11.0,wielka płyta,plastikowe,1978.0,do zamieszkania,790 zł,spółdzielcze wł. z KW,52.2408331,21.088147600000003,miejskie,38.0
540000.0,63.0,3,wtórny,blok,1,3.0,,plastikowe,1992.0,do zamieszkania,750 zł,pełna własność,,,miejskie,
495000.0,51.0,3,wtórny,blok,9,10.0,żelbet,plastikowe,1975.0,do remontu,450 zł,spółdzielcze własnościowe,,,miejskie,
719430.09,74.47,3,pierwotny,blok,4,8.0,cegła,plastikowe,2021.0,do wykończenia,9 zł,pełna własność,,,miejskie,
424061.9,39.82,2,pierwotny,blok,1,8.0,cegła,plastikowe,2021.0,do wykończenia,9 zł,pełna własność,,,miejskie,
357715.0,50.03,3,pierwotny,apartamentowiec,2,4.0,cegła,plastikowe,2021.0,do wykończenia,9 zł,pełna własność,,,miejskie,
336985.0,55.05,3,pierwotny,blok,1,2.0,cegła,plastikowe,2021.0,do wykończenia,8 zł,pełna własność,,,miejskie,
399315.0,44.2,2,pierwotny,blok,3,3.0,cegła,plastikowe,2020.0,do wykończenia,8 zł,pełna własność,,,miejskie,
388500.0,37.0,2,wtórny,blok,parter,4.0,,plastikowe,1972.0,do zamieszkania,400 zł,spółdzielcze wł. z KW,52.26232445,20.95783625,miejskie,44.0
380625.0,41.8,2,pierwotny,blok,3,3.0,,plastikowe,2020.0,do wykończenia,,,,,miejskie,
620692.2,73.98,3,pierwotny,apartamentowiec,4,4.0,,plastikowe,2019.0,do wykończenia,,pełna własność,52.18342004,21.08074979,miejskie,49.0
550876.7,64.13,3,pierwotny,apartamentowiec,2,3.0,,plastikowe,2019.0,do wykończenia,,pełna własność,52.18354017,21.08065442,miejskie,43.0
585486.9,64.41,3,pierwotny,blok,1,3.0,,plastikowe,2019.0,,,pełna własność,,,miejskie,
365000.0,32.0,2,wtórny,,8,11.0,,,75.0,,,,,,,
709669.03,73.03,3,pierwotny,apartamentowiec,3,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
722780.38,76.66,4,pierwotny,apartamentowiec,1,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
1510000.0,81.0,3,wtórny,apartamentowiec,4,6.0,,,2005.0,do zamieszkania,,pełna własność,,,miejskie,
364000.0,35.0,1,wtórny,apartamentowiec,8,10.0,,plastikowe,2000.0,do zamieszkania,280 zł,pełna własność,52.27735843090767,20.91515597342592,miejskie,54.0
364000.0,35.0,2,wtórny,apartamentowiec,8,10.0,,plastikowe,2000.0,do zamieszkania,280 zł,pełna własność,52.27705582667383,20.914631595281048,miejskie,54.0
899000.0,79.0,3,wtórny,apartamentowiec,1,4.0,cegła,plastikowe,2008.0,do zamieszkania,600 zł,pełna własność,52.1655294,21.077025199999998,miejskie,46.0
1157619.0,120.0,5,pierwotny,apartamentowiec,2,2.0,,,2019.0,do wykończenia,960 zł,pełna własność,,,miejskie,
499000.0,40.0,2,wtórny,apartamentowiec,parter,5.0,,,2018.0,do zamieszkania,320 zł,pełna własność,52.21848639,20.89884996,miejskie,36.0
544000.0,35.0,2,wtórny,blok,5,11.0,,plastikowe,1966.0,do zamieszkania,,spółdzielcze wł. z KW,52.2308245,20.9964303,miejskie,13.0
419000.0,35.0,1,wtórny,blok,7,10.0,,,1969.0,do zamieszkania,500 zł,spółdzielcze własnościowe,52.17335268,21.03126526,miejskie,28.0
315000.0,28.0,1,wtórny,,2,11.0,,,2001.0,do zamieszkania,300 zł,pełna własność,52.27680114,20.91537666,miejskie,52.0
499999.0,54.0,3,wtórny,apartamentowiec,9,11.0,wielka płyta,,,do remontu,480 zł,spółdzielcze własnościowe,52.2235271,20.9104033,miejskie,39.0
570000.0,52.0,2,wtórny,apartamentowiec,2,6.0,cegła,,2012.0,do zamieszkania,480 zł,pełna własność,,,miejskie,
730000.0,46.0,2,wtórny,blok,1,4.0,cegła,,1989.0,,,spółdzielcze własnościowe,52.24352482,21.00452185,miejskie,19.0
390000.0,27.0,2,wtórny,blok,1,13.0,,plastikowe,1970.0,,400 zł,pełna własność,,,miejskie,
820000.0,67.0,2,wtórny,blok,4,5.0,,plastikowe,1937.0,,600 zł,pełna własność,,,miejskie,
444500.0,53.0,2,wtórny,,1,4.0,,,2009.0,do zamieszkania,480 zł,pełna własność,52.1941744,20.9068279,gazowe,32.0
740000.0,49.0,2,wtórny,kamienica,2,5.0,cegła,plastikowe,1909.0,do remontu,,pełna własność,52.221419899999994,21.0124305,miejskie,21.0
755000.0,58.55,3,wtórny,blok,5,6.0,cegła,drewniane,1960.0,do remontu,500 zł,pełna własność,52.2291149,21.0169332,miejskie,14.0
626047.0,78.59,4,pierwotny,blok,3,5.0,,plastikowe,2019.0,do wykończenia,,pełna własność,52.25355287,21.08460903,miejskie,38.0
529620.0,58.2,4,pierwotny,blok,5,5.0,,plastikowe,2019.0,do wykończenia,,,52.25394694,21.08448029,miejskie,38.0
626047.0,78.59,4,pierwotny,blok,1,5.0,,plastikowe,2019.0,do wykończenia,,pełna własność,52.25368423,21.0845232,miejskie,38.0
539999.0,47.0,2,wtórny,kamienica,4,5.0,cegła,plastikowe,1955.0,do remontu,400 zł,pełna własność,,,miejskie,
705075.0,87.1,4,wtórny,blok,2,3.0,,plastikowe,2020.0,do wykończenia,,pełna własność,,,miejskie,
559965.0,68.08,3,pierwotny,blok,3,3.0,,plastikowe,2020.0,do wykończenia,,,,,miejskie,
715000.0,61.0,2,wtórny,apartamentowiec,7,13.0,cegła,drewniane,2009.0,do zamieszkania,,pełna własność,,,miejskie,
499000.0,54.65,3,wtórny,blok,4,10.0,cegła,drewniane,1970.0,do remontu,700 zł,pełna własność,52.2332539,20.941264800000003,miejskie,28.0
525000.0,86.0,4,wtórny,,parter,3.0,,,,,,,52.2329397,21.225197899999998,,41.0
566000.0,56.8,2,wtórny,,2,5.0,,,,,504 zł,pełna własność,,,,
740000.0,56.0,2,wtórny,kamienica,1,7.0,cegła,,1954.0,do wykończenia,400 zł,pełna własność,52.222946,21.0162227,miejskie,15.0
599000.0,47.0,2,wtórny,blok,3,3.0,,plastikowe,1968.0,,450 zł,pełna własność,,,miejskie,
499000.0,51.0,3,wtórny,blok,3,12.0,,,,do remontu,,spółdzielcze wł. z KW,52.228970000000004,21.04791,miejskie,28.0
888000.0,73.33,3,wtórny,apartamentowiec,4,7.0,cegła,drewniane,2017.0,do zamieszkania,641 zł,pełna własność,52.17634533166593,20.998302703210445,miejskie,37.0
792479.94,74.91,4,pierwotny,apartamentowiec,6,7.0,inne,,,do wykończenia,,,,,miejskie,
680000.0,57.65,3,wtórny,blok,4,5.0,,,2006.0,,500 zł,spółdzielcze wł. z KW,,,,
360000.0,30.0,1,wtórny,blok,4,5.0,,plastikowe,1958.0,,500 zł,pełna własność,,,miejskie,
325000.0,36.7,1,wtórny,,3,3.0,cegła,drewniane,1999.0,,,pełna własność,52.330333,20.937479999999997,,60.0
404354.0,36.9,2,wtórny,blok,1,7.0,żelbet,plastikowe,2019.0,do wykończenia,420 zł,,,,miejskie,
,69.6,3,pierwotny,,3,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,102.47,4,pierwotny,,2,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,66.53,3,pierwotny,,1,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,102.47,4,pierwotny,,parter,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,110.27,4,pierwotny,,3,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,64.31,3,pierwotny,,3,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,66.4,3,pierwotny,,1,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,84.51,3,pierwotny,,parter,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,71.08,3,pierwotny,,3,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,46.22,2,pierwotny,,3,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
,71.08,3,pierwotny,,2,3.0,,,,,,,52.242634102980496,20.894637603674315,,44.0
